Liv__1 Liv__2 Liv__3 Liv__4 Liv__5 Myo__1 Myo__2 Myo__3 Myo__4 Myo__5
Sco1 25.8665976738389 25.9116435358028 25.8836742316548 26.2248156837407 26.0298669540329 NA 24.7326182989107 25.2741687734853 NA NA
Scp2 34.5441605772686 34.5520269083711 34.9621942604408 35.1360848023964 34.9188160906791 29.1783825645062 28.9389864261766 28.5136708202454 28.4914693192985 28.6979325901984
Scp2.1 26.6517580899787 27.0536647031678 27.1624415273388 27.2524616834016 27.5778115490983 NA NA NA NA NA
Scpep1 29.9328850415577 29.933014260865 30.1729885481166 30.1930087670987 30.1576297913539 NA NA NA NA NA
Scrn3 28.1904265646838 28.1660874979192 27.9763051260474 27.8888468501587 28.0721361703932 30.5651329762258 29.9076237806596 30.0082153308454 30.0625598879581 30.0781255005378
Scyl2 23.9213107590533 23.4517014782423 23.6336047813012 23.6327234413858 23.7823147677495 NA NA NA NA NA
Sdc4 23.7948211390705 23.938229293301 22.6440441476705 NA NA NA NA NA NA NA
Sdf2 25.3498058553211 25.6869339441388 25.7606820620542 25.6626043094865 NA NA NA NA NA NA
Sdf2l1 27.205016315534 27.254575829287 27.2383158691725 26.689360786398 27.2195372405608 NA NA NA NA NA
Sdf4 24.2855760922543 NA 24.2768411482816 24.2972517894305 24.6646355081841 NA NA NA NA NA
Sdha 33.1860305062143 33.0806561568002 32.88099000641 32.6015631499747 33.1058249560243 33.3928978037728 33.1604502517022 33.4796240973572 33.2846553996046 33.1705928915634
Sdhaf2 NA 23.686185768437 26.0595314973644 25.4449688788457 25.8854556415222 NA NA NA NA NA
Sdhaf4 26.8840193487094 26.3000896413388 NA 26.7079995434978 26.7417152248213 NA NA NA NA NA
Sdhb 32.332379966103 32.3787250073639 32.1318190767249 31.7713290651222 32.3327644271836 32.6284504805452 32.2959517513765 32.4013673669829 32.3156792133305 32.270142812157
Sdhc 28.2442653665951 28.2065219979283 28.0255570976982 27.1611339459907 28.1293139944201 28.6323121355 28.2023215573351 28.5662194889803 28.2997562566114 28.1848252642925
Sdr39u1 NA NA NA NA NA NA NA 27.4451166002387 27.2611736307081 27.6640653640099
Sds 32.3328625602366 31.8710299723781 32.316127918429 31.412928886974 32.4475511618759 NA 27.3033098535883 NA 27.3041072449532 NA
Sec11a 26.6780277325329 26.6997141532816 26.3694919041046 26.8032702016697 26.7889654914932 NA NA NA NA NA
Sec13 27.8196415144433 27.9189257065111 27.5745355627238 27.3183948517246 27.5351431407179 NA NA NA NA 26.3649629108706
Sec14l2 32.0941299823888 32.0894291350033 32.1768682322447 31.8959971958892 32.1233618249052 25.0217924304528 23.8152797519343 NA NA NA
Sec14l4 30.2243582080445 30.0228439933788 30.3094458315664 30.063576949675 30.2020320442766 NA NA NA NA NA
Sec16a 22.0471291383112 22.5163821191453 22.3601064001217 NA NA NA NA NA NA NA
Sec16b 24.8100973354838 25.0051010597593 24.8070215121609 24.5533231833763 24.7595569643619 NA NA NA NA NA
Sec22b 28.6455038086488 27.9614121115526 28.7384743411676 28.4690433852888 28.1737335509477 NA 25.2475309648175 NA NA NA
Sec23a 29.3473016536481 29.1280091810526 29.4907208595754 29.2985629378569 30.173468097537 NA NA NA 25.4663314827007 27.3506130511899
Sec23b 24.9121080270595 24.8102630024061 25.2763297537703 25.7986399916267 25.2712335411858 NA NA NA NA NA
Sec23ip 25.9127279633467 26.7435252477621 26.2841851999823 NA 26.317353089249 NA NA NA NA NA
Sec24a 28.056430268493 28.2317193470722 28.407263192698 27.9660370570856 27.9272585298048 NA NA NA NA NA
Sec24d 28.0093855702799 27.9350157272167 28.1249431523625 28.1390004271982 28.0732369572962 NA NA NA NA NA
Sec31a 30.748704024507 30.8235481615072 30.7359194591588 30.5365099949751 30.7649348699069 NA NA NA NA NA
Sec61a1 25.923995257175 25.9323749100719 25.8271155478943 25.2720159607067 25.616371842364 NA NA NA NA NA
Sec61b 31.0435056037953 30.3277748424042 29.556431655478 30.7067714441165 30.3238420073924 NA NA 26.4057068873521 NA NA
Sec61g 27.7914074707846 27.9861435669476 27.8360005539863 27.5694434271538 27.6597416768766 NA 24.9938899002542 NA NA 25.2495400254938
Sec62 26.0311422806797 25.6867317727482 26.4247608198111 26.0416533715345 26.3059025579538 NA NA NA NA NA
Sec63 28.844470860357 29.2263916126615 28.9104554440754 28.696048530404 29.023007883228 NA 28.1105877501607 NA NA NA
Sel1l 24.5390324266858 25.0510283818757 25.3017051100902 25.3340058039078 NA NA NA NA NA NA
Selenbp1 30.1927148538163 30.027740756782 30.0534705267129 30.1942612153421 30.588350726434 NA 23.7104106340803 NA 23.8952378324283 NA
Selenbp2 35.0472047688214 34.5113564337423 34.7955684707375 34.6565655592522 34.9004214880166 26.7642718985445 27.932342938991 27.2224780094443 27.5983558362722 27.9645140847638
Selenof 26.2538790509214 26.1753755377529 26.2320003678 26.6279066887384 26.0767084195164 26.6164848535157 NA NA NA NA
Selenoo 28.1997696978118 26.551490951911 27.2014162863609 26.9202686885025 27.7778328142398 NA NA NA NA NA
Selenop 25.0903988024132 25.3097054484943 25.0737275820528 25.6363058226172 24.3545451832683 NA 23.7006189917638 23.3525072828283 23.3008521096498 23.7500031129992
Selenot 25.7035489636294 25.7410155524974 25.6877952256449 26.1920227431461 26.1820264456613 27.0840225484392 26.9840481549766 26.8649177195466 NA NA
Sephs1 27.6357323021979 27.7551894173381 27.7834351295568 27.7526175498263 27.7520864984691 NA NA NA NA NA
Sephs2 31.1984638837492 31.2666138509382 31.3292651409311 31.2108987053974 31.3253959703016 NA 23.3911798647761 NA NA NA
Sepsecs 25.8815056817763 26.2920050675671 25.6953895861945 25.6317574323307 26.4881606210093 NA NA NA NA NA
Serbp1 31.4416262142878 31.5404920768767 31.5451660923565 31.9127054275785 31.5343509147924 29.7843808140414 29.8643153790587 30.845531450344 30.3418794635812 30.1421398357142
Serbp1.1 26.2578150951509 26.0949902632918 26.383093330904 25.6668641724819 25.6918965163515 NA 26.0740429133854 NA NA 26.4696502922185
Serf2 25.4488972203981 25.2852375930099 24.9912152166256 26.0986547441134 25.9441958111088 NA 25.1131489519575 25.4283649374201 25.5078620557973 25.6903034300539
Serp1 27.1524004842873 29.7666404859925 29.1667075339919 30.1778095460245 29.645546831654 NA 23.5435854995257 23.9344818319684 NA 23.8548722308531
Serpina10 23.0170534122089 22.3548216953863 22.7523144227603 NA 22.2892263401177 NA NA NA NA NA
Serpina1a 30.6748715843469 30.497087471565 30.4548730612507 30.5857596997643 30.423866629226 30.4997715289643 30.1152941506684 30.3432328298606 30.4625411806387 30.44910570018
Serpina1b 32.7730171243915 32.3988045673914 32.6192479286179 32.714793649099 32.3777581378707 32.2359460338831 31.9130574667176 32.4411419863788 32.5159903340351 32.0839385093092
Serpina1e 28.8025073322156 27.980835374816 28.876673866398 28.8787452940251 28.643708320229 28.7802431190323 28.8409199112274 29.2629017990369 29.0209255514624 28.9545110712179
Serpina3k 32.8614010212692 32.6077230719082 32.8983602828243 33.3568975150157 32.9319530876699 32.5480255150465 32.3322735458796 32.5583242633328 32.4917893193306 32.5710148379207
Serpina3m 25.426763873454 26.1956935067942 25.5995462158143 25.7585991700071 25.3090508580439 NA NA NA NA NA
Serpina6 24.8460990343342 25.3454414267576 24.6641439575802 25.0197117854787 NA NA NA 25.5882584570552 NA NA
Serpinb1a 28.4359695025065 28.3224167881504 28.6197834326295 28.5001900477599 29.1813577247073 NA 24.5460372761018 23.1073330477589 24.1318022755798 25.5912310548836
Serpinb6a 27.4540644378122 27.8186552260052 27.4411650351011 27.5659902140752 27.6554395782835 31.4808103279772 31.2195515319299 31.2305912746899 31.1597564470275 31.1389500851205
Serpinc1 30.8936248793053 31.1551783751571 30.8136405353462 30.4821052558798 30.5812308923505 27.756320605777 28.1118812328328 28.3281427815877 28.9752385400907 28.9465092536626
Serpind1 23.8599161672924 24.4291098180964 NA NA 24.7314419783355 NA NA NA NA NA
Serpinf2 27.1968387893765 27.4756426203325 27.5008797590099 27.8353492099879 27.6157154870319 NA NA 26.6275921774145 26.0138967085763 NA
Serping1 27.0520990780508 27.3290707733612 27.213019884192 27.0983693445 26.806783571173 NA NA NA NA NA
Set 30.6860580174482 30.6650495296528 30.5718813007934 30.4685051923925 30.6786571475445 29.0420536472182 27.7546312587551 NA 28.5747149702537 NA
Setd3 23.9755911902986 24.8909960420781 NA NA 23.585163788082 NA NA NA NA NA
Sf1 27.8792255338987 27.8809050692724 28.1255820941522 28.2527822894254 27.7748495342553 NA NA NA NA NA
Sf3a1 28.1561139870863 28.5842849414084 28.7859746708215 28.5876036435216 28.3047072442984 NA NA NA 26.2982188258695 NA
Sf3a2 24.0280939297651 23.9767070167054 23.9744777729964 25.4660269158521 24.0572579751657 NA NA NA NA NA
Sf3a3 26.6325474860128 26.8099103310358 26.8538051770838 26.6560066219991 26.5097418475601 NA NA NA NA NA
Sf3b1 28.6885740540833 28.6208013208108 28.8650297754168 29.0797865642968 29.0133302904295 NA NA NA NA NA
Sf3b2 27.7561475246786 28.33508160744 28.5023837771009 28.7066661297948 28.0226542477934 NA 23.9248629285643 NA NA NA
Sf3b3 26.2395373489782 26.7504093192872 26.9305623760678 26.8979765604838 26.4259332616606 NA NA NA NA NA
Sf3b4 25.0051851358029 25.278035682106 26.0779886539462 25.9001394728372 25.4097014116129 NA NA NA NA NA
Sf3b5 24.1559539938868 24.5685764823449 24.0621742589815 24.6015662965596 24.1154295835508 NA NA NA NA NA
Sf3b6 25.0650925633099 24.5969115448055 24.7585965284786 24.8459876395642 24.8290477415193 NA NA NA NA NA
Sfpq 29.7575381666631 29.7020916381665 29.6657800124891 30.0092978451951 29.6708423870281 NA NA NA 23.2442033119321 26.1796203128299
Sfxn1 30.6167416867762 30.6417072653948 30.3002783699095 30.3702013492422 30.4306945623249 NA NA NA NA NA
Sfxn2 26.58039363867 26.4015096141606 26.3471428214157 26.042143127544 26.6653404654622 NA NA NA NA NA
Sfxn5 26.382769814293 25.7881573168409 26.319858738879 25.9143144847854 25.3843088383463 NA NA NA NA 24.8765599106139
Sgcb NA NA NA NA NA NA 26.0362109009253 27.0846045844541 26.1860381895088 25.7583996779261
Sgcd NA NA NA NA NA 28.4836631732743 28.4879328234366 27.9256174680543 28.0647715103696 28.3414194966463
Sgcg NA NA NA NA NA NA 26.1353433832951 26.8913238428006 26.8098870636811 26.4405979913565
Sgk2 NA 25.5413071537082 25.453431764995 25.1759376403893 25.5191540908643 NA NA NA NA NA
Sgpl1 27.2457012583632 27.7287252399407 27.5009891950292 26.9255872373791 27.4187243887006 NA NA NA NA NA
Sgta 25.6766089539293 25.6518198859079 25.4122235264586 25.8160660389027 25.6649376749128 NA 26.0182438990819 NA 27.2375428037665 NA
Sh3bgr NA 23.2167378253463 23.6541408657639 NA NA 32.2754125698738 32.3077578323257 32.2050319073635 32.2914833271281 32.490129375808
Sh3bgrl 26.7843205829292 27.0128793692901 26.3795264219478 26.6944680116221 26.8586901563812 NA NA NA NA 23.6635883611817
Sh3bgrl2 25.9786372660653 26.3204308826028 26.3544291754942 26.6723966777876 26.1510117891832 NA NA NA NA NA
Sh3bgrl3 27.2293435289461 27.3343719530736 27.2463674107506 27.2995874138981 27.248052612025 NA 27.3131965175136 NA NA NA
Sh3glb1 25.5128076386489 25.6466529095302 25.8034233029265 26.1155351992064 25.5179279443567 26.871006503918 26.4637552292566 26.3049931942997 NA 26.2285282658053
Shc1 24.241786802636 24.5191098473938 NA NA 23.9006914626603 NA NA NA NA NA
Shmt1 31.3616252567155 31.1359629965564 31.1508407198653 30.9179962899564 31.2242864003689 NA NA NA NA NA
Shmt2 31.2737041346677 31.4376937859423 31.3149807232823 31.0947165995866 31.3493295384781 NA NA NA NA NA
Shpk 27.0335351650993 26.6726109959553 26.56566896611 26.1586039210983 27.1082480851059 NA NA NA NA NA
Shtn1 26.889803457581 26.9123699509489 27.1636172334365 27.0197720685741 27.0893861341177 NA NA NA NA NA
Sirt2 NA NA NA NA NA NA 27.2435352611123 28.570652215939 27.2119350192065 NA
Sirt5 26.2214421287169 25.9582498280994 26.2144888198907 26.0975128067502 26.4910038189673 NA NA NA 26.5530104217376 25.979964571655
Skp1a 29.6127067286203 29.4935811423456 29.3116935311337 29.4547060286177 29.5792283541478 27.8137113067128 28.3532255426544 28.3767196984008 28.5495716133139 28.6990536659314
Slc10a1 28.7929516363586 28.3581795534083 28.1574861296644 28.0583592404039 28.7143859823757 NA NA NA NA NA
Slc16a1 27.7994843244637 28.1171541427758 27.2234701419506 27.4658388683321 28.0418990548572 NA 26.9546903705088 26.8428736443178 26.3497487237208 27.5419267673984
Slc16a3 NA NA NA NA NA 29.1803576541686 27.8241452845467 28.8971240394819 27.9139675401445 27.6921408829839
Slc16a7 26.3182043778723 26.4423192661624 25.3231304948322 25.267149008629 25.9305379459095 NA NA NA NA NA
Slc1a2 23.9174719787645 23.8318888204159 NA NA 23.2978977113224 NA NA NA NA NA
Slc25a1 29.1757415654539 29.169799043408 29.0345815546823 28.8333784318742 29.0484761152413 NA NA NA NA NA
Slc25a10 30.5303848333685 30.5641066773141 30.5183523519045 30.2062297184741 30.29549928011 NA NA NA NA NA
Slc25a11 27.9478747641581 27.7493449210062 28.0274956677796 27.5145659286592 28.005576991797 30.2584980379512 29.8809932800641 30.5983972064219 30.0454107448685 30.1084932806442
Slc25a12 26.745118907409 25.8811347935618 25.8387134384052 24.5363993889434 24.3967335503222 32.3650477583855 32.0359691944177 31.9010945673102 32.1572666222077 32.0393548342311
Slc25a13 32.4446249037177 32.472835039948 32.289350453557 31.8032811457282 32.4293056192689 29.9511727663169 30.1421599632564 29.8434426629684 29.8849480841556 30.3275183742864
Slc25a15 29.509902697509 29.6967054034093 29.3599151455542 28.9166311307923 29.5967560198468 NA NA NA NA NA
Slc25a20 30.7892991233496 30.7548760578466 30.0241680886952 30.0163016923841 30.4487947069241 27.8713977721917 28.7840614939441 27.1855543863118 28.2124833292306 28.675720459358
Slc25a21 25.136860686208 24.9740917888067 25.2176885884125 25.1859110959964 25.0065628411321 NA NA NA NA NA
Slc25a22 29.5453149312522 29.2976921898421 29.5044321872717 29.1624826181977 29.5455736297504 NA NA NA NA 23.3315888082641
Slc25a23 32.6894850348368 32.9620700490535 32.4552084506254 32.2294250021538 32.5243765163929 30.6564547393905 30.8792762698845 29.9122015181944 30.9190713863633 30.2490867430334
Slc25a3 31.494132254975 31.3167938275021 31.1948015038358 30.729755686778 31.2400894662809 32.9502207370924 32.8052280967326 33.0326046444032 32.8570580987905 32.6708664506496
Slc25a4 21.6710949168843 22.1996776475426 21.2374070881737 21.2191829633918 20.4553271904832 35.1449787587557 34.8186225024881 34.9151443732031 34.6864602006598 34.5571268062551
Slc25a42 24.642485866596 26.0766990415379 26.3438519176017 25.9718598915443 26.1136744529641 NA NA NA NA NA
Slc25a5 32.7704364330923 32.2114009290591 32.3690610391647 32.5272636116615 32.3838324102366 35.1067220264905 33.9907135902834 34.7668742745907 34.8067681390245 34.0825968993173
Slc26a1 NA 25.6072671678466 25.0599178207723 24.411611463323 25.7997744533803 NA NA NA NA NA
Slc27a2 32.6596277760078 32.6007653944457 32.4807500453571 32.5205726571867 32.6318776668137 NA NA NA NA NA
Slc27a5 30.6357714160544 30.6244606885278 30.0400709310956 29.6608224262735 30.1568243414171 NA NA NA NA NA
Slc2a2 29.3991149198259 29.682707727976 28.8152916571541 28.4016532181532 29.2409764339107 NA NA NA NA NA
Slc38a3 28.5727867625907 28.9451295289263 28.1230246273868 27.254448293211 28.2526503390424 NA NA NA NA NA
Slc38a4 25.9327831707032 26.4204790295246 25.4415984172778 25.4117033488743 25.4266937506135 NA NA NA NA NA
Slc39a7 25.1414814582645 24.477315052786 24.716013702567 25.2729519789851 24.8276448839234 NA 23.443999746308 23.7038350653127 NA NA
Slc4a1 29.3967010873823 29.3493455783373 28.2129530788371 28.6964964222676 28.3855866932553 NA NA NA 26.3220587930333 NA
Slc9a3r1 30.3011738050953 30.4850031339857 30.3508664957948 30.2565760562057 30.4661649635999 NA NA 28.1586489226033 NA NA
Slco1a1 30.7685796346676 27.9940898376167 27.435164155758 27.320476309753 27.9116402262636 NA NA NA 26.0676567126616 NA
Slco1b2 28.7308839870876 28.6731468537549 28.1687583225503 28.0615470321833 28.4446502700972 NA NA NA NA NA
Slco2b1 26.5828843119057 26.5857222804467 25.9117854528839 25.7941534762403 26.468099781143 NA NA NA NA NA
Slirp 28.8045732831023 27.5824115404164 27.84076421487 28.130965239776 28.1881011079184 NA 27.502235978543 27.8199794508949 27.3858896332843 27.6687387071648
Slmap 26.0155311170199 26.3178222659606 25.5484272809952 25.2247633875489 25.3382683481302 NA 26.8105988945126 27.0024675649315 27.0513484720361 26.8005327717916
Sltm 25.9231921413367 26.29969309682 26.4381962907957 NA 25.9758299797827 NA NA NA NA NA
Smap1 24.2955400078267 24.2488630441195 24.1608354867443 24.6521034813885 NA NA NA NA NA NA
Smarcc2 25.3673747898116 24.7812810304845 24.9276343661851 NA 24.5801738985526 NA NA NA NA NA
Smc1a 25.9203177687288 25.8736055614205 25.8855196253491 26.1007934434835 26.3336635407723 NA NA NA NA NA
Smc3 23.8244815470772 23.8766042460399 23.8624170832297 23.9187501130195 24.0264218974844 NA NA NA NA NA
Smpdl3a 25.6905335210858 25.8189411995548 25.8186409267688 25.8575182217703 25.9133792564675 NA NA NA NA 27.3453352949829
Smpx NA NA NA NA NA 29.631682366829 29.2432542476439 29.7678397248873 28.7433494171386 29.3196064357579
Sms 22.4157848040304 23.6344612831219 NA 23.8220932977141 23.4552526537861 27.7902007534219 27.7357379866665 27.8226928474944 27.8427951478093 27.7963808506609
Smyd1 NA NA NA NA NA 32.6473317131038 32.3709866921477 32.8732111159093 32.6273209479504 32.7356212959777
Snap23 27.0698096579362 27.2694347662872 26.9091159612355 27.9666626159207 26.904108553412 NA 25.9257597784127 NA NA 26.8517117542091
Snap29 25.7610997638107 25.9487043137229 25.9398599814617 26.1650228900746 25.9046545376338 NA NA NA NA NA
Snap47 24.5850898382442 24.445071017707 NA NA 24.5379063241163 NA NA NA NA NA
Snca 27.713891263263 27.80861027105 27.1656896744761 27.7577771498376 27.2736395978554 NA NA NA NA NA
